Year,File Type,File Size,Compression,Resolution,Season,Image File,World File,Location
2021,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55254N.eww,"POLYGON ((-97.33704000916272 49.86907395570732, -97.33680839525807 49.87581680025152, -97.32637464744995 49.87566662215646, -97.32660771269693 49.86892381323865, -97.33704000916272 49.86907395570732))"
2021,ECW,74MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55261N.eww,"POLYGON ((-97.33680839525807 49.87581680025152, -97.33657669386186 49.882559636121016, -97.32614149416388 49.882409422389706, -97.32637464744995 49.87566662215646, -97.33680839525807 49.87581680025152))"
2021,ECW,64MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55269N.eww,"POLYGON ((-97.33657669386186 49.882559636121016, -97.33634490493115 49.88930246331576, -97.32590825279547 49.88915221393831, -97.32614149416388 49.882409422389706, -97.33657669386186 49.882559636121016))"
2021,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55276N.eww,"POLYGON ((-97.33634490493115 49.88930246331576, -97.336113028423 49.89604528183566, -97.32567492330155 49.895894996802205, -97.32590825279547 49.88915221393831, -97.33634490493115 49.88930246331576))"
2021,ECW,84MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6195E55284N.eww,"POLYGON ((-97.336113028423 49.89604528183566, -97.33588106429444 49.90278809168065, -97.32544150563885 49.90263777098129, -97.32567492330155 49.895894996802205, -97.336113028423 49.89604528183566))"
2021,ECW,119MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55186N.eww,"POLYGON ((-97.32870134526976 49.808238142186646, -97.32846907043648 49.81498102926183, -97.31804845268121 49.814830234880525, -97.31828217389798 49.80808738356503, -97.32870134526976 49.808238142186646))"
2021,ECW,122MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55194N.eww,"POLYGON ((-97.32846907043648 49.81498102926183, -97.3282367079514 49.82172390765319, -97.31781464326755 49.821573077502315, -97.31804845268121 49.814830234880525, -97.32846907043648 49.81498102926183))"
2021,ECW,118MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55201N.eww,"POLYGON ((-97.3282367079514 49.82172390765319, -97.32800425777164 49.82846677736063, -97.31758074561378 49.828315911430295, -97.31781464326755 49.821573077502315, -97.3282367079514 49.82172390765319))"
2021,ECW,116MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55209N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55209N.eww,"POLYGON ((-97.32800425777164 49.82846677736063, -97.32777171985423 49.835209638384086, -97.31734675967671 49.835058736664394, -97.31758074561378 49.828315911430295, -97.32800425777164 49.82846677736063))"
2021,ECW,96MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55216N.eww,"POLYGON ((-97.32777171985423 49.835209638384086, -97.32753909415615 49.84195249072347, -97.3171126854131 49.84180155320453, -97.31734675967671 49.835058736664394, -97.32777171985423 49.835209638384086))"
2021,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55224N.eww,"POLYGON ((-97.32753909415615 49.84195249072347, -97.32730638063444 49.848695334378704, -97.31687852277963 49.848544361050614, -97.3171126854131 49.84180155320453, -97.32753909415615 49.84195249072347))"
2021,ECW,70MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55231N.eww,"POLYGON ((-97.32730638063444 49.848695334378704, -97.32707357924605 49.855438169349696, -97.31664427173304 49.855287160202536, -97.31687852277963 49.848544361050614, -97.32730638063444 49.848695334378704))"
2021,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55239N.eww,"POLYGON ((-97.32707357924605 49.855438169349696, -97.3268406899479 49.86218099563637, -97.31640993222997 49.86202995066024, -97.31664427173304 49.855287160202536, -97.32707357924605 49.855438169349696))"
2021,ECW,75MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55246N.eww,"POLYGON ((-97.3268406899479 49.86218099563637, -97.32660771269693 49.86892381323865, -97.31617550422708 49.86877273242362, -97.31640993222997 49.86202995066024, -97.3268406899479 49.86218099563637))"
2021,ECW,75MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55254N.eww,"POLYGON ((-97.32660771269693 49.86892381323865, -97.32637464744995 49.87566662215646, -97.31594098768096 49.87551550549261, -97.31617550422708 49.86877273242362, -97.32660771269693 49.86892381323865))"
2021,ECW,72MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55261N.eww,"POLYGON ((-97.32637464744995 49.87566662215646, -97.32614149416388 49.882409422389706, -97.31570638254819 49.8822582698671, -97.31594098768096 49.87551550549261, -97.32637464744995 49.87566662215646))"
2021,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55269N.eww,"POLYGON ((-97.32614149416388 49.882409422389706, -97.32590825279547 49.88915221393831, -97.31547168878531 49.88900102554702, -97.31570638254819 49.8822582698671, -97.32614149416388 49.882409422389706))"
2021,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55276N.eww,"POLYGON ((-97.32590825279547 49.88915221393831, -97.32567492330155 49.895894996802205, -97.31523690634884 49.89574377253228, -97.31547168878531 49.88900102554702, -97.32590825279547 49.88915221393831))"
2021,ECW,77MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55284N.eww,"POLYGON ((-97.32567492330155 49.895894996802205, -97.32544150563885 49.90263777098129, -97.3150020351953 49.90248651082281, -97.31523690634884 49.89574377253228, -97.32567492330155 49.895894996802205))"
2021,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55291N.eww,"POLYGON ((-97.32544150563885 49.90263777098129, -97.32520799976413 49.90938053647551, -97.31476707528113 49.9092292404185, -97.3150020351953 49.90248651082281, -97.32544150563885 49.90263777098129))"
2021,ECW,83MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55299N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55299N.eww,"POLYGON ((-97.32520799976413 49.90938053647551, -97.32497440563407 49.91612329328476, -97.31453202656273 49.91597196131927, -97.31476707528113 49.9092292404185, -97.32520799976413 49.90938053647551))"
2021,ECW,93MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55306N.eww,"POLYGON ((-97.32497440563407 49.91612329328476, -97.32474072320532 49.92286604140898, -97.31429688899654 49.92271467352505, -97.31453202656273 49.91597196131927, -97.32497440563407 49.91612329328476))"
2021,ECW,104MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6202E55314N.eww,"POLYGON ((-97.32474072320532 49.92286604140898, -97.32450695243456 49.92960878084809, -97.3140616625389 49.92945737703576, -97.31429688899654 49.92271467352505, -97.32474072320532 49.92286604140898))"
2021,ECW,116MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55186N.eww,"POLYGON ((-97.31828217389798 49.80808738356503, -97.31804845268121 49.814830234880525, -97.30762792312285 49.81467850394914, -97.30786309067994 49.8079356886152, -97.31828217389798 49.80808738356503))"
2021,ECW,120MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55194N.eww,"POLYGON ((-97.31804845268121 49.814830234880525, -97.31781464326755 49.821573077502315, -97.30739266682377 49.82142131057944, -97.30762792312285 49.81467850394914, -97.31804845268121 49.814830234880525))"
2021,ECW,104MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55201N.eww,"POLYGON ((-97.31781464326755 49.821573077502315, -97.31758074561378 49.828315911430295, -97.30715732173924 49.82816410850596, -97.30739266682377 49.82142131057944, -97.31781464326755 49.821573077502315))"
2021,ECW,100MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55209N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55209N.eww,"POLYGON ((-97.31758074561378 49.828315911430295, -97.31734675967671 49.835058736664394, -97.30692188782577 49.83490689772865, -97.30715732173924 49.82816410850596, -97.31758074561378 49.828315911430295))"
2021,ECW,85MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55216N.eww,"POLYGON ((-97.31734675967671 49.835058736664394, -97.3171126854131 49.84180155320453, -97.30668636503985 49.84164967824742, -97.30692188782577 49.83490689772865, -97.31734675967671 49.835058736664394))"
2021,ECW,84MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55224N.eww,"POLYGON ((-97.3171126854131 49.84180155320453, -97.31687852277963 49.848544361050614, -97.30645075333796 49.84839245006217, -97.30668636503985 49.84164967824742, -97.3171126854131 49.84180155320453))"
2021,ECW,78MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55231N.eww,"POLYGON ((-97.31687852277963 49.848544361050614, -97.31664427173304 49.855287160202536, -97.30621505267649 49.85513521317279, -97.30645075333796 49.84839245006217, -97.31687852277963 49.848544361050614))"
2021,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55239N.eww,"POLYGON ((-97.31664427173304 49.855287160202536, -97.31640993222997 49.86202995066024, -97.30597926301188 49.86187796757921, -97.30621505267649 49.85513521317279, -97.31664427173304 49.855287160202536))"
2021,ECW,77MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55246N.eww,"POLYGON ((-97.31640993222997 49.86202995066024, -97.31617550422708 49.86877273242362, -97.30574338430047 49.86862071328134, -97.30597926301188 49.86187796757921, -97.31640993222997 49.86202995066024))"
2021,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55254N.eww,"POLYGON ((-97.31617550422708 49.86877273242362, -97.31594098768096 49.87551550549261, -97.30550741649861 49.875363450279075, -97.30574338430047 49.86862071328134, -97.31617550422708 49.86877273242362))"
2021,ECW,72MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55261N.eww,"POLYGON ((-97.31594098768096 49.87551550549261, -97.31570638254819 49.8822582698671, -97.30527135956261 49.882106178572336, -97.30550741649861 49.875363450279075, -97.31594098768096 49.87551550549261))"
2021,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55269N.eww,"POLYGON ((-97.31570638254819 49.8822582698671, -97.31547168878531 49.88900102554702, -97.30503521344873 49.88884889816102, -97.30527135956261 49.882106178572336, -97.31570638254819 49.8822582698671))"
2021,ECW,74MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55276N.eww,"POLYGON ((-97.31547168878531 49.88900102554702, -97.31523690634884 49.89574377253228, -97.30479897811325 49.89559160904505, -97.30503521344873 49.88884889816102, -97.31547168878531 49.88900102554702))"
2021,ECW,90MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55284N.eww,"POLYGON ((-97.31523690634884 49.89574377253228, -97.3150020351953 49.90248651082281, -97.30456265351238 49.90233431122434, -97.30479897811325 49.89559160904505, -97.31523690634884 49.89574377253228))"
2021,ECW,90MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55291N.eww,"POLYGON ((-97.3150020351953 49.90248651082281, -97.31476707528113 49.9092292404185, -97.3043262396023 49.90907700469877, -97.30456265351238 49.90233431122434, -97.3150020351953 49.90248651082281))"
2021,ECW,75MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55299N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55299N.eww,"POLYGON ((-97.31476707528113 49.9092292404185, -97.31453202656273 49.91597196131927, -97.30408973633918 49.915819689468286, -97.3043262396023 49.90907700469877, -97.31476707528113 49.9092292404185))"
2021,ECW,85MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55306N.eww,"POLYGON ((-97.31453202656273 49.91597196131927, -97.31429688899654 49.92271467352505, -97.30385314367916 49.92256236553277, -97.30408973633918 49.915819689468286, -97.31453202656273 49.91597196131927))"
2021,ECW,93MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6210E55314N.eww,"POLYGON ((-97.31429688899654 49.92271467352505, -97.3140616625389 49.92945737703576, -97.30361646157834 49.92930503289216, -97.30385314367916 49.92256236553277, -97.31429688899654 49.92271467352505))"
2021,ECW,118MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55186N.eww,"POLYGON ((-97.30786309067994 49.8079356886152, -97.30762792312285 49.81467850394914, -97.29720748230648 49.81452583648686, -97.29744409616048 49.80778305735634, -97.30786309067994 49.8079356886152))"
2021,ECW,113MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55194N.eww,"POLYGON ((-97.30762792312285 49.81467850394914, -97.30739266682377 49.82142131057944, -97.29697077916542 49.82126860690372, -97.29720748230648 49.81452583648686, -97.30762792312285 49.81467850394914))"
2021,ECW,110MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55201N.eww,"POLYGON ((-97.30739266682377 49.82142131057944, -97.30715732173924 49.82816410850596, -97.2967339866936 49.82801136860681, -97.29697077916542 49.82126860690372, -97.30739266682377 49.82142131057944))"
2021,ECW,107MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55209N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55209N.eww,"POLYGON ((-97.30715732173924 49.82816410850596, -97.30692188782577 49.83490689772865, -97.29649710484725 49.83475412159605, -97.2967339866936 49.82801136860681, -97.30715732173924 49.82816410850596))"
2021,ECW,95MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55216N.eww,"POLYGON ((-97.30692188782577 49.83490689772865, -97.30668636503985 49.84164967824742, -97.29626013358259 49.84149686587134, -97.29649710484725 49.83475412159605, -97.30692188782577 49.83490689772865))"
2021,ECW,92MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55224N.eww,"POLYGON ((-97.30668636503985 49.84164967824742, -97.30645075333796 49.84839245006217, -97.29602307285582 49.84823960143259, -97.29626013358259 49.84149686587134, -97.30668636503985 49.84164967824742))"
2021,ECW,78MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55231N.eww,"POLYGON ((-97.30645075333796 49.84839245006217, -97.30621505267649 49.85513521317279, -97.29578592262311 49.854982328279675, -97.29602307285582 49.84823960143259, -97.30645075333796 49.84839245006217))"
2021,ECW,81MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55239N.eww,"POLYGON ((-97.30621505267649 49.85513521317279, -97.30597926301188 49.86187796757921, -97.29554868284058 49.86172504641253, -97.29578592262311 49.854982328279675, -97.30621505267649 49.85513521317279))"
2021,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55246N.eww,"POLYGON ((-97.30597926301188 49.86187796757921, -97.30574338430047 49.86862071328134, -97.2953113534643 49.868467755831034, -97.29554868284058 49.86172504641253, -97.30597926301188 49.86187796757921))"
2021,ECW,80MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55254N.eww,"POLYGON ((-97.30574338430047 49.86862071328134, -97.30550741649861 49.875363450279075, -97.29507393445039 49.87521045653512, -97.2953113534643 49.868467755831034, -97.30574338430047 49.86862071328134))"
2021,ECW,73MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55261N.eww,"POLYGON ((-97.30550741649861 49.875363450279075, -97.30527135956261 49.882106178572336, -97.29483642575487 49.881953148524666, -97.29507393445039 49.87521045653512, -97.30550741649861 49.875363450279075))"
2021,ECW,73MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2021/6217E55269N.eww,"POLYGON ((-97.30527135956261 49.882106178572336, -97.30503521344873 49.88884889816102, -97.29459882733376 49.88869583179959, -97.29483642575487 49.881953148524666, -97.30527135956261 49.882106178572336))"
