Year,File Type,File Size,Compression,Resolution,Season,Image File,World File,Location
2018,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55276N.eww,"POLYGON ((-97.127368303006 49.892861148649, -97.127629230708 49.886119085536, -97.13806411477 49.886287172788, -97.137804639187 49.893029275785, -97.127368303006 49.892861148649))"
2018,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55261N.eww,"POLYGON ((-97.148757022797 49.879712169868, -97.149014851385 49.872970009485, -97.159447028085 49.873136140568, -97.159190650616 49.879878340368, -97.148757022797 49.879712169868))"
2018,ECW,3MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55111N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55111N.eww,"POLYGON ((-97.101873065777 49.744026347794, -97.102136156969 49.737284209527, -97.112538938414 49.737454223303, -97.112277287213 49.744196401875, -97.101873065777 49.744026347794))"
2018,ECW,70MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55194N.eww,"POLYGON ((-97.109392605152 49.818359778575, -97.109655343714 49.811617697939, -97.120074093999 49.811787219545, -97.119812801451 49.818529340388, -97.109392605152 49.818359778575))"
2018,ECW,73MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55239N.eww,"POLYGON ((-97.159959492683 49.859651714415, -97.160215579906 49.852909488063, -97.170643503183 49.853074563377, -97.170388865486 49.859816828892, -97.159959492683 49.859651714415))"
2018,ECW,71MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6292E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6292E55186N.eww,"POLYGON ((-97.193008074851 49.812947656966, -97.193259149227 49.80620525207, -97.203677226802 49.806367245339, -97.203427598274 49.813109688657, -97.193008074851 49.812947656966))"
2018,ECW,81MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55171N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55171N.eww,"POLYGON ((-97.183093591285 49.79929994763, -97.183345921041 49.792557563722, -97.193761013956 49.792720415827, -97.193510128913 49.799462838357, -97.183093591285 49.79929994763))"
2018,ECW,65MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6285E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6285E55216N.eww,"POLYGON ((-97.202428141788 49.84007937386, -97.202678147357 49.833336965769, -97.213102105924 49.833498175791, -97.212853548429 49.840240622123, -97.202428141788 49.84007937386))"
2018,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55209N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55209N.eww,"POLYGON ((-97.160983261844 49.832682755906, -97.161238962737 49.825940494154, -97.171661093368 49.826105412926, -97.171406839818 49.832847713798, -97.160983261844 49.832682755906))"
2018,ECW,115MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55134N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55134N.eww,"POLYGON ((-97.101083197098 49.764252709111, -97.10134658589 49.757510597586, -97.111753688934 49.757680732312, -97.11149174176 49.764422884177, -97.101083197098 49.764252709111))"
2018,ECW,81MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55314N.eww,"POLYGON ((-97.146949493065 49.926907044404, -97.147208004392 49.920164946058, -97.15765035043 49.920331353292, -97.157393294059 49.927073491132, -97.146949493065 49.926907044404))"
2018,ECW,86MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6345E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6345E55201N.eww,"POLYGON ((-97.119551410307 49.825271452338, -97.119812801451 49.818529340388, -97.130233096347 49.818697965813, -97.129973151809 49.825440117759, -97.119551410307 49.825271452338))"
2018,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55156N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55156N.eww,"POLYGON ((-97.152357782159 49.785321118157, -97.152614252276 49.778578833726, -97.163026170622 49.778744414108, -97.162771143991 49.785486737805, -97.152357782159 49.785321118157))"
2018,ECW,82MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6232E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6232E55254N.eww,"POLYGON ((-97.274207239946 49.874901653534, -97.274447561252 49.868159026084, -97.284879412266 49.868313860092, -97.284640542084 49.87505652428, -97.274207239946 49.874901653534))"
2018,ECW,70MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55291N.eww,"POLYGON ((-97.24168312115 49.908143858552, -97.241928258106 49.901401386482, -97.252367095706 49.901559222311, -97.252123412479 49.908301731839, -97.24168312115 49.908143858552))"
2018,ECW,83MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55261N.eww,"POLYGON ((-97.180058196238 49.880207865935, -97.180311671326 49.873465587967, -97.190744136773 49.873628904241, -97.190492112946 49.880371220959, -97.180058196238 49.880207865935))"
2018,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55351N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55351N.eww,"POLYGON ((-97.135204483534 49.960449817699, -97.135464941626 49.953707803442, -97.145914470021 49.953875349155, -97.145655469585 49.960617403184, -97.135204483534 49.960449817699))"
2018,ECW,62MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55284N.eww,"POLYGON ((-97.241928258106 49.901401386482, -97.242173302461 49.894658905646, -97.252610686881 49.894816704028, -97.252367095706 49.901559222311, -97.241928258106 49.901401386482))"
2018,ECW,97MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6255E55239N.eww,"POLYGON ((-97.243397136827 49.860946369976, -97.243641626536 49.854203836545, -97.254070303374 49.854361410462, -97.253827263561 49.861103981278, -97.243397136827 49.860946369976))"
2018,ECW,74MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6375E55156N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6375E55156N.eww,"POLYGON ((-97.079466988077 49.784135592217, -97.079733561251 49.777393588843, -97.090144791445 49.777565714629, -97.08987966142 49.784307758818, -97.079466988077 49.784135592217))"
2018,ECW,87MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6225E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6225E55224N.eww,"POLYGON ((-97.28559548188 49.848085815181, -97.285833991587 49.841343116096, -97.296260133583 49.841496865871, -97.296023072856 49.848239601433, -97.28559548188 49.848085815181))"
2018,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55284N.eww,"POLYGON ((-97.085357113119 49.89892114422, -97.08562394958 49.892179251797, -97.096059888147 49.892351134213, -97.095794504157 49.899093067421, -97.085357113119 49.89892114422))"
2018,ECW,57MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55291N.eww,"POLYGON ((-97.220802816977 49.907825293423, -97.221050861253 49.901082896936, -97.231489513105 49.90124261135, -97.231242922467 49.90798504574, -97.220802816977 49.907825293423))"
2018,ECW,84MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55261N.eww,"POLYGON ((-97.096590355503 49.878867241044, -97.096855438966 49.872125281084, -97.107287123482 49.872296103091, -97.107023490897 49.879038103581, -97.096590355503 49.878867241044))"
2018,ECW,14MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6465E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6465E55291N.eww,"POLYGON ((-96.949394581887 49.903342035643, -96.949680403817 49.89660070275, -96.960116441445 49.896784831059, -96.95983207187 49.90352620764, -96.949394581887 49.903342035643))"
2018,ECW,65MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6360E55291N.eww,"POLYGON ((-97.095529019892 49.905834991711, -97.095794504157 49.899093067421, -97.106231995469 49.899264051612, -97.105967964272 49.906006016476, -97.095529019892 49.905834991711))"
2018,ECW,77MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55261N.eww,"POLYGON ((-97.221794432087 49.880855654752, -97.222042101852 49.874113223117, -97.232474944634 49.874272786025, -97.232228726314 49.881015255521, -97.221794432087 49.880855654752))"
2018,ECW,19MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55321N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55321N.eww,"POLYGON ((-97.292933122368 49.935894370706, -97.293171350102 49.929151748437, -97.303616461578 49.929305032892, -97.303379689993 49.936047691546, -97.292933122368 49.935894370706))"
2018,ECW,102MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55374N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6322E55374N.eww,"POLYGON ((-97.144877880289 49.980843512085, -97.145137174768 49.974101484649, -97.155591175846 49.974268208142, -97.155333340725 49.98101027516, -97.144877880289 49.980843512085))"
2018,ECW,74MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6262E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6262E55284N.eww,"POLYGON ((-97.231489513105 49.90124261135, -97.231736010596 49.894500168184, -97.242173302461 49.894658905646, -97.241928258106 49.901401386482, -97.231489513105 49.90124261135))"
2018,ECW,85MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6412E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6412E55194N.eww,"POLYGON ((-97.026034649606 49.816969576718, -97.026308954514 49.810227825716, -97.036726896812 49.810404835868, -97.036454037523 49.81714662885, -97.026034649606 49.816969576718))"
2018,ECW,81MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6405E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6405E55224N.eww,"POLYGON ((-97.035361570325 49.844113710939, -97.035634841732 49.837371953893, -97.046058672878 49.837548195157, -97.04578684932 49.844289994007, -97.035361570325 49.844113710939))"
2018,ECW,68MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6277E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6277E55336N.eww,"POLYGON ((-97.208863836285 49.948118567032, -97.209113900595 49.94137626146, -97.219561188534 49.941537144047, -97.219312581111 49.948279487809, -97.208863836285 49.948118567032))"
2018,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6457E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6457E55291N.eww,"POLYGON ((-96.95983207187 49.90352620764, -96.960116441445 49.896784831059, -96.970552586467 49.896968020649, -96.9702696693 49.903709440697, -96.95983207187 49.90352620764))"
2018,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55179N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55179N.eww,"POLYGON ((-97.089083671231 49.80453383783, -97.089349101362 49.797791820419, -97.099764762715 49.797963133026, -97.099500777413 49.804705191064, -97.089083671231 49.80453383783))"
2018,ECW,82MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55134N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55134N.eww,"POLYGON ((-97.132309126804 49.764760430504, -97.132568190599 49.758018198625, -97.142975588134 49.75818553017, -97.1427179661 49.764927801724, -97.132309126804 49.764760430504))"
2018,ECW,112MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6240E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6240E55194N.eww,"POLYGON ((-97.265705654356 49.820804875553, -97.26594669776 49.814062215108, -97.27636686908 49.814217692047, -97.276127272386 49.820960389371, -97.265705654356 49.820804875553))"
2018,ECW,114MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55314N.eww,"POLYGON ((-97.293171350102 49.929151748437, -97.293409487803 49.922409117451, -97.303853143679 49.922562365533, -97.303616461578 49.929305032892, -97.293171350102 49.929151748437))"
2018,ECW,110MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6232E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6232E55314N.eww,"POLYGON ((-97.272281397803 49.928842358667, -97.272522446569 49.922099801099, -97.282965921916 49.9222549293, -97.282726328661 49.928997523689, -97.272281397803 49.928842358667))"
2018,ECW,62MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6285E55149N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6285E55149N.eww,"POLYGON ((-97.204674799923 49.779397384008, -97.204923958185 49.772654896661, -97.215334908598 49.772815762978, -97.215087193509 49.779558288473, -97.204674799923 49.779397384008))"
2018,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55239N.eww,"POLYGON ((-97.128671956664 49.859150744246, -97.128932392181 49.852408636714, -97.139360023859 49.852576524711, -97.139101037725 49.859318672071, -97.128671956664 49.859150744246))"
2018,ECW,111MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55126N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6315E55126N.eww,"POLYGON ((-97.163790673898 49.75851738993, -97.164045316273 49.751775030841, -97.174451562056 49.751939520014, -97.174198361042 49.758681918104, -97.163790673898 49.75851738993))"
2018,ECW,91MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55119N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55119N.eww,"POLYGON ((-97.143233113089 49.751443249746, -97.143490541012 49.744700960453, -97.153895153635 49.744867278686, -97.153639166436 49.751609607412, -97.143233113089 49.751443249746))"
2018,ECW,76MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55164N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55164N.eww,"POLYGON ((-97.131271894457 49.791729269211, -97.131531349214 49.784987072856, -97.141944517052 49.785154563168, -97.141686506228 49.791896799241, -97.131271894457 49.791729269211))"
2018,ECW,68MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6292E55179N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6292E55179N.eww,"POLYGON ((-97.193259149227 49.80620525207, -97.193510128913 49.799462838357, -97.203926761185 49.799624793216, -97.203677226802 49.806367245339, -97.193259149227 49.80620525207))"
2018,ECW,75MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6300E55201N.eww,"POLYGON ((-97.182083319919 49.826269394984, -97.182336030705 49.819527046387, -97.192756905738 49.819690053044, -97.192505641844 49.826432440306, -97.182083319919 49.826269394984))"
2018,ECW,113MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6217E55201N.eww,"POLYGON ((-97.296733986694 49.828011368607, -97.296970779165 49.821268606904, -97.307392666824 49.821421310579, -97.307157321739 49.828164108506, -97.296733986694 49.828011368607))"
2018,ECW,80MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55141N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6337E55141N.eww,"POLYGON ((-97.13204996534 49.771502653503, -97.132309126804 49.764760430504, -97.1427179661 49.764927801724, -97.14246024694 49.771670064409, -97.13204996534 49.771502653503))"
2018,ECW,82MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55216N.eww,"POLYGON ((-97.139877702936 49.839092203374, -97.140136395975 49.832350029397, -97.150559780381 49.832516861099, -97.150302535135 49.83925907465, -97.139877702936 49.839092203374))"
2018,ECW,77MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6240E55254N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6240E55254N.eww,"POLYGON ((-97.263774028585 49.874745844315, -97.26401580097 49.868003253826, -97.274447561252 49.868159026084, -97.274207239946 49.874901653534, -97.263774028585 49.874745844315))"
2018,ECW,68MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55344N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55344N.eww,"POLYGON ((-97.10411694945 49.953199521118, -97.104381680102 49.946457618607, -97.114829454481 49.946627946461, -97.11456618079 49.953369889402, -97.10411694945 49.953199521118))"
2018,ECW,74MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6382E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6382E55276N.eww,"POLYGON ((-97.064752375312 49.89183267069, -97.065022014699 49.885090851553, -97.075456299349 49.88526457026, -97.075188111786 49.892006430616, -97.064752375312 49.89183267069))"
2018,ECW,19MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6247E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6247E55186N.eww,"POLYGON ((-97.255526617362 49.813905801716, -97.255769015964 49.807163169618, -97.266187650241 49.807319545919, -97.26594669776 49.814062215108, -97.255526617362 49.813905801716))"
2018,ECW,34MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6195E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6195E55284N.eww,"POLYGON ((-97.325441505639 49.902637770981, -97.325674923302 49.895894996802, -97.336113028423 49.896045281836, -97.335881064294 49.902788091681, -97.325441505639 49.902637770981))"
2018,ECW,96MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6187E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6187E55194N.eww,"POLYGON ((-97.33865886033 49.821873801013, -97.338889775844 49.815130887074, -97.349310568357 49.815279808298, -97.349081099858 49.822022757563, -97.33865886033 49.821873801013))"
2018,ECW,75MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6352E55336N.eww,"POLYGON ((-97.104381680102 49.946457618607, -97.104646310684 49.939715707187, -97.115092628653 49.939885994623, -97.114829454481 49.946627946461, -97.104381680102 49.946457618607))"
2018,ECW,101MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6405E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6405E55201N.eww,"POLYGON ((-97.03618107528 49.823888412849, -97.036454037523 49.81714662885, -97.046873528394 49.817322744769, -97.046602012365 49.824064570538, -97.03618107528 49.823888412849))"
2018,ECW,70MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6450E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6450E55284N.eww,"POLYGON ((-96.970552586467 49.896968020649, -96.970835396787 49.890226591544, -96.981270196744 49.890408799162, -96.980988838336 49.897150271499, -96.970552586467 49.896968020649))"
2018,ECW,64MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55321N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6270E55321N.eww,"POLYGON ((-97.219809701984 49.934794791498, -97.220058121508 49.928052430161, -97.230502591203 49.928212296249, -97.230255627513 49.934954695531, -97.219809701984 49.934794791498))"
2018,ECW,73MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55149N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55149N.eww,"POLYGON ((-97.090144791445 49.777565714629, -97.090409821533 49.770823661514, -97.10081970901 49.770994811723, -97.100556121576 49.77773690542, -97.090144791445 49.777565714629))"
2018,ECW,88MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55111N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55111N.eww,"POLYGON ((-97.143490541012 49.744700960453, -97.143747871952 49.73795866229, -97.154151044393 49.738124941102, -97.153895153635 49.744867278686, -97.143490541012 49.744700960453))"
2018,ECW,67MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55179N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6330E55179N.eww,"POLYGON ((-97.141170192584 49.805381244777, -97.141428398088 49.798639026445, -97.151844551702 49.798805660441, -97.151587791267 49.805547918293, -97.141170192584 49.805381244777))"
2018,ECW,79MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2018/6367E55231N.eww,"POLYGON ((-97.087222853854 49.851727709757, -97.087488985945 49.844985754835, -97.097914772534 49.845157352071, -97.097650089086 49.851899347699, -97.087222853854 49.851727709757))"
