Year,File Type,File Size,Compression,Resolution,Season,Image File,World File,Location
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6340E55211N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6340E55211N.eww,"POLYGON ((-97.129713109131 49.832182257213, -97.129886481791 49.827687496159, -97.136834685555 49.827799428273, -97.136661956132 49.832294207026, -97.129713109131 49.832182257213))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6285E55311N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6285E55311N.eww,"POLYGON ((-97.202818058781 49.923289023866, -97.202985194536 49.918794149995, -97.209946765892 49.918901842373, -97.209780276771 49.923396733283, -97.202818058781 49.923289023866))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6270E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6270E55216N.eww,"POLYGON ((-97.226836455716 49.838206660248, -97.227000863145 49.833711661289, -97.233950303874 49.833817781148, -97.233786540037 49.838312796889, -97.226836455716 49.838206660248))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6360E55146N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6360E55146N.eww,"POLYGON ((-97.104202002388 49.773299020519, -97.104377373688 49.768804279433, -97.111317055396 49.76891764355, -97.111142325181 49.773412402555, -97.104202002388 49.773299020519))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6440E55286N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6440E55286N.eww,"POLYGON ((-96.987946398519 49.8972712469, -96.988133337245 49.892776913882, -96.995090299299 49.892897456612, -96.994904005943 49.897391808697, -96.987946398519 49.8972712469))"
2014,ECW,15MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6350E55256N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6350E55256N.eww,"POLYGON ((-97.114241635104 49.872409459619, -97.114416690213 49.867914769753, -97.121370601299 49.868027695084, -97.121196190855 49.872522402811, -97.114241635104 49.872409459619))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55201N.eww,"POLYGON ((-97.088375367811 49.822512503679, -97.088552510455 49.818017842267, -97.095499164338 49.818132235987, -97.095322664521 49.822626915485, -97.088375367811 49.822512503679))"
2014,ECW,22MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6400E55301N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6400E55301N.eww,"POLYGON ((-97.043062961777 49.911707485306, -97.043244874514 49.907213013566, -97.050204144218 49.907330274328, -97.050022877459 49.911824764617, -97.043062961777 49.911707485306))"
2014,ECW,15MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6305E55326N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6305E55326N.eww,"POLYGON ((-97.174460186512 49.936338400224, -97.174630037009 49.931843606947, -97.181593379195 49.931953022001, -97.181424175764 49.93644783259, -97.174460186512 49.936338400224))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6270E55251N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6270E55251N.eww,"POLYGON ((-97.22568444454 49.869671543666, -97.225849141857 49.865176572031, -97.232803091131 49.865282809428, -97.23263903854 49.869777797867, -97.22568444454 49.869671543666))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6245E55271N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6245E55271N.eww,"POLYGON ((-97.259811525052 49.888178825731, -97.259973161311 49.88368378629, -97.266929895563 49.883788004885, -97.266768904746 49.888283060813, -97.259811525052 49.888178825731))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55306N.eww,"POLYGON ((-97.084645056109 49.916899476724, -97.08482313761 49.912404898643, -97.091783324851 49.912519672897, -97.09160588958 49.917014269134, -97.084645056109 49.916899476724))"
2014,ECW,26MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55116N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55116N.eww,"POLYGON ((-97.098317134778 49.746216824925, -97.098492882003 49.741722078045, -97.105428676602 49.741835749755, -97.105253569483 49.746330514601, -97.098317134778 49.746216824925))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55216N.eww,"POLYGON ((-97.275487905716 49.83894086926, -97.275647807717 49.83444575421, -97.282597533427 49.83454895865, -97.282438275112 49.839044090021, -97.275487905716 49.83894086926))"
2014,ECW,27MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6405E55301N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6405E55301N.eww,"POLYGON ((-97.036103091923 49.911589788508, -97.036285650624 49.907095335384, -97.043244874514 49.907213013566, -97.043062961777 49.911707485306, -97.036103091923 49.911589788508))"
2014,ECW,20MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6435E55281N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6435E55281N.eww,"POLYGON ((-96.995090299299 49.892897456612, -96.99527654575 49.888403100515, -97.002232909485 49.888523207072, -97.002047308256 49.893017582167, -96.995090299299 49.892897456612))"
2014,ECW,20MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6355E55266N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6355E55266N.eww,"POLYGON ((-97.106935591187 49.881285431474, -97.107111379432 49.876790767451, -97.114066535921 49.87690414553, -97.11389139265 49.881398827487, -97.106935591187 49.881285431474))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6215E55211N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6215E55211N.eww,"POLYGON ((-97.303446950299 49.834856072875, -97.3036042379 49.830360889065, -97.310553479323 49.830462411367, -97.310396835299 49.834957611233, -97.303446950299 49.834856072875))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6355E55191N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6355E55191N.eww,"POLYGON ((-97.109567775152 49.813865055536, -97.109742901158 49.809370332145, -97.116688402454 49.809483441625, -97.116513918997 49.8139781829, -97.109567775152 49.813865055536))"
2014,ECW,24MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6320E55366N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6320E55366N.eww,"POLYGON ((-97.152192583412 49.971965381362, -97.152364721815 49.967470671909, -97.159333115876 49.967581480737, -97.159161625801 49.972076207727, -97.152192583412 49.971965381362))"
2014,ECW,16MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6255E55281N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6255E55281N.eww,"POLYGON ((-97.245570910637 49.896959104577, -97.24573391982 49.892464106096, -97.25269186351 49.892569192362, -97.252529500066 49.897064207468, -97.245570910637 49.896959104577))"
2014,ECW,16MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6295E55266N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6295E55266N.eww,"POLYGON ((-97.190408083842 49.882618654282, -97.190576131456 49.878123779411, -97.197531806302 49.878232152784, -97.197364403832 49.882727044798, -97.190408083842 49.882618654282))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6205E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6205E55276N.eww,"POLYGON ((-97.315315177055 49.893496187545, -97.315471688824 49.889001021923, -97.322429388348 49.889101918518, -97.322273522287 49.893597100101, -97.315315177055 49.893496187545))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55341N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6370E55341N.eww,"POLYGON ((-97.083397228465 49.948361412155, -97.083575624353 49.943866861858, -97.090540338615 49.943981763284, -97.090362590094 49.948476331762, -97.083397228465 49.948361412155))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6350E55271N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6350E55271N.eww,"POLYGON ((-97.113716205277 49.885893505488, -97.11389139265 49.881398827487, -97.120847238217 49.881511806409, -97.120672695994 49.88600650228, -97.113716205277 49.885893505488))"
2014,ECW,22MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6415E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6415E55231N.eww,"POLYGON ((-97.024753190622 49.848430958835, -97.024936394368 49.843936487156, -97.031886500111 49.844054738056, -97.03170394003 49.848549228435, -97.024753190622 49.848430958835))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6390E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6390E55336N.eww,"POLYGON ((-97.055717218501 49.943403076339, -97.055898158107 49.938908595443, -97.062862044419 49.93902515034, -97.062681751959 49.943519649678, -97.055717218501 49.943403076339))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6305E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6305E55201N.eww,"POLYGON ((-97.178693642069 49.823967390534, -97.178862426836 49.819472499115, -97.18580964514 49.819581482393, -97.185641503385 49.824076391045, -97.178693642069 49.823967390534))"
2014,ECW,21MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6185E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6185E55201N.eww,"POLYGON ((-97.345453661639 49.826468492727, -97.345607010412 49.821973205867, -97.352555199021 49.822072197959, -97.352402493576 49.826567500473, -97.345453661639 49.826468492727))"
2014,ECW,25MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55211N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55211N.eww,"POLYGON ((-97.275647807717 49.83444575421, -97.275807669491 49.829950635277, -97.282756751677 49.830053823399, -97.282597533427 49.83454895865, -97.275647807717 49.83444575421))"
2014,ECW,20MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55321N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6235E55321N.eww,"POLYGON ((-97.272120648025 49.933337388555, -97.272281397829 49.928842355031, -97.279244674978 49.928945902852, -97.279084572268 49.933440952761, -97.272120648025 49.933337388555))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55261N.eww,"POLYGON ((-97.093201199366 49.876562760245, -97.093378232942 49.87206812832, -97.100332655985 49.872182322368, -97.100156267193 49.876676972354, -97.093201199366 49.876562760245))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6395E55166N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6395E55166N.eww,"POLYGON ((-97.054901099946 49.790472128041, -97.055081139343 49.785977530162, -97.06202307411 49.786093875719, -97.061843676338 49.790588491989, -97.054901099946 49.790472128041))"
2014,ECW,16MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55271N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6365E55271N.eww,"POLYGON ((-97.092846998476 49.885552012198, -97.093024121215 49.881057388204, -97.099979833987 49.881171618378, -97.099803356355 49.88566626044, -97.092846998476 49.885552012198))"
2014,ECW,19MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6255E55301N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6255E55301N.eww,"POLYGON ((-97.244918463162 49.914939059559, -97.245081636669 49.910444076655, -97.252042164292 49.910549229438, -97.251879637174 49.915044228978, -97.244918463162 49.914939059559))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6445E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6445E55261N.eww,"POLYGON ((-96.981926286445 49.874678658241, -96.982113634536 49.870184324255, -96.989067325184 49.870305188545, -96.988880621637 49.874799541645, -96.981926286445 49.874678658241))"
2014,ECW,21MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6295E55161N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6295E55161N.eww,"POLYGON ((-97.193928218087 49.788225458981, -97.194095380196 49.783730501813, -97.201037544404 49.783838515925, -97.200871024044 49.78833349017, -97.193928218087 49.788225458981))"
2014,ECW,18MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6325E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6325E55186N.eww,"POLYGON ((-97.151416563802 49.810042748336, -97.151587791238 49.805547914692, -97.158532910879 49.805658510366, -97.158362325915 49.810153361496, -97.151416563802 49.810042748336))"
2014,ECW,27MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6300E55091N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6300E55091N.eww,"POLYGON ((-97.189330874897 49.7251874948, -97.189498089515 49.720692499876, -97.196431244298 49.720800690045, -97.196264669165 49.725295702067, -97.189330874897 49.7251874948))"
2014,ECW,17MB,1:04,10cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6375E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2014/6375E55231N.eww,"POLYGON ((-97.080360463223 49.849365451823, -97.080538517237 49.84487083239, -97.087488985876 49.844985751221, -97.087311575644 49.849480388827, -97.080360463223 49.849365451823))"
