Year,File Type,File Size,Compression,Resolution,Season,Image File,World File,Location
2016,ECW,62MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6442E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6442E55291N.eww,"POLYGON ((-96.98070737347 49.903891731157, -96.980988838178 49.897150267867, -96.991425196356 49.897331579953, -96.991145184161 49.904073086264, -96.98070737347 49.903891731157))"
2016,ECW,54MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55284N.eww,"POLYGON ((-97.315002035234 49.902486507195, -97.315236906388 49.895743768906, -97.325674923344 49.895894993176, -97.325441505681 49.902637767353, -97.315002035234 49.902486507195))"
2016,ECW,59MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6397E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6397E55306N.eww,"POLYGON ((-97.042790006737 49.918449185435, -97.043062961777 49.911707485306, -97.053502852435 49.911883247713, -97.05323135131 49.918624989552, -97.042790006737 49.918449185435))"
2016,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55239N.eww,"POLYGON ((-97.107814090054 49.858812071777, -97.108077424194 49.852070044572, -97.118504858748 49.852239807584, -97.118242973895 49.858981875062, -97.107814090054 49.858812071777))"
2016,ECW,61MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6375E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6375E55194N.eww,"POLYGON ((-97.078132613207 49.817845471421, -97.07839968952 49.811103512736, -97.0888181409 49.811275842711, -97.088552510455 49.818017842267, -97.078132613207 49.817845471421))"
2016,ECW,72MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6360E55149N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6360E55149N.eww,"POLYGON ((-97.100556121515 49.777736901827, -97.100819708949 49.770994808132, -97.111229695778 49.771165023547, -97.110967551046 49.777907157604, -97.100556121515 49.777736901827))"
2016,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6330E55141N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6330E55141N.eww,"POLYGON ((-97.142460246905 49.771670060818, -97.142717966065 49.764927798136, -97.153126902494 49.765094234698, -97.152870625686 49.771836536846, -97.142460246905 49.771670060818))"
2016,ECW,72MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55194N.eww,"POLYGON ((-97.026034649489 49.816969573112, -97.026308954397 49.810227822112, -97.036726896704 49.810404832263, -97.036454037415 49.817146625244, -97.026034649489 49.816969573112))"
2016,ECW,65MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55261N.eww,"POLYGON ((-97.023561241806 49.877644927288, -97.023836480026 49.870903257256, -97.034267452526 49.871080645647, -97.033993664835 49.877822357764, -97.023561241806 49.877644927288))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55261N.eww,"POLYGON ((-97.232228726325 49.881015251898, -97.232474944644 49.874272782405, -97.242907880396 49.874431406921, -97.242663113568 49.881173914053, -97.232228726325 49.881015251898))"
2016,ECW,86MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55104N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55104N.eww,"POLYGON ((-97.206168341685 49.738942324262, -97.206416937144 49.732199784086, -97.216819239914 49.732360421742, -97.216572084374 49.739103000003, -97.206168341685 49.738942324262))"
2016,ECW,60MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6225E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6225E55246N.eww,"POLYGON ((-97.284879412295 49.868313856474, -97.285118192292 49.861571183564, -97.295548682873 49.861725042797, -97.295311353497 49.868467752213, -97.284879412295 49.868313856474))"
2016,ECW,55MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6412E55224N.eww,"POLYGON ((-97.024936394368 49.843936487156, -97.025211113573 49.837194772139, -97.035634841623 49.837371950281, -97.035361570216 49.844113707324, -97.024936394368 49.843936487156))"
2016,ECW,70MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6382E55156N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6382E55156N.eww,"POLYGON ((-97.069054415182 49.783962486828, -97.069322431455 49.777220524493, -97.079733561176 49.77739358525, -97.079466988002 49.784135588622, -97.069054415182 49.783962486828))"
2016,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55351N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55351N.eww,"POLYGON ((-97.103852118623 49.959941411072, -97.104116949394 49.953199517472, -97.11456618074 49.953369885756, -97.114302807481 49.960111819798, -97.103852118623 49.959941411072))"
2016,ECW,63MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55231N.eww,"POLYGON ((-97.264499071971 49.854518043, -97.264740570653 49.847775426279, -97.275167980982 49.847931087715, -97.274927931738 49.854673741367, -97.264499071971 49.854518043))"
2016,ECW,63MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6225E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6225E55269N.eww,"POLYGON ((-97.284162531018 49.888541822858, -97.284401581702 49.881799176121, -97.294836425788 49.881953144903, -97.294598827367 49.888695828175, -97.284162531018 49.888541822858))"
2016,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6315E55141N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6315E55141N.eww,"POLYGON ((-97.163281101096 49.772002077973, -97.163535935506 49.765259736582, -97.173945064558 49.765424303767, -97.173691672594 49.77216668418, -97.163281101096 49.772002077973))"
2016,ECW,65MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6360E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6360E55201N.eww,"POLYGON ((-97.098708223719 49.824931308081, -97.098972507933 49.818189276791, -97.109392605098 49.81835977497, -97.109129767394 49.8251018467, -97.098708223719 49.824931308081))"
2016,ECW,14MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6247E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6247E55306N.eww,"POLYGON ((-97.251635769709 49.921786720991, -97.251879637174 49.915044228978, -97.262321474927 49.915201199965, -97.262079062333 49.921943729234, -97.251635769709 49.921786720991))"
2016,ECW,61MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6210E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6210E55239N.eww,"POLYGON ((-97.305979263048 49.861877963963, -97.306215052712 49.855135209559, -97.316644271772 49.855287156589, -97.316409932269 49.862029947044, -97.305979263048 49.861877963963))"
2016,ECW,69MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55216N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55216N.eww,"POLYGON ((-97.26498197819 49.841032800813, -97.265223294627 49.834290166603, -97.275647807717 49.83444575421, -97.275407939626 49.84118842533, -97.26498197819 49.841032800813))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55276N.eww,"POLYGON ((-97.315236906388 49.895743768906, -97.315471688824 49.889001021923, -97.325908252837 49.889152210314, -97.325674923344 49.895894993176, -97.315236906388 49.895743768906))"
2016,ECW,94MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55089N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55089N.eww,"POLYGON ((-97.206665438963 49.725457235104, -97.206913847187 49.718714677318, -97.217313271744 49.718875238838, -97.217066302355 49.725617834687, -97.206665438963 49.725457235104))"
2016,ECW,54MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6345E55186N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6345E55186N.eww,"POLYGON ((-97.120074093951 49.811787215942, -97.120335287951 49.805045086208, -97.130752691272 49.805213631675, -97.130492942791 49.811955801382, -97.120074093951 49.811787215942))"
2016,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6337E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6337E55336N.eww,"POLYGON ((-97.125277328338 49.946797330059, -97.12553904605 49.940055338027, -97.135985562417 49.940223744662, -97.135725301213 49.946965776666, -97.125277328338 49.946797330059))"
2016,ECW,61MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6217E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6217E55269N.eww,"POLYGON ((-97.294598827367 49.888695828175, -97.294836425788 49.881953144903, -97.305271359599 49.88210617495, -97.305035213485 49.888848894537, -97.294598827367 49.888695828175))"
2016,ECW,67MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55321N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55321N.eww,"POLYGON ((-97.084021417421 49.93263046875, -97.084288758488 49.925888620978, -97.094731964899 49.926060707433, -97.094466079045 49.932802596047, -97.084021417421 49.93263046875))"
2016,ECW,29MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6405E55156N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6405E55156N.eww,"POLYGON ((-97.037817305327 49.783437570507, -97.038089650602 49.776695732611, -97.048500475625 49.776871598151, -97.048229573301 49.783613477749, -97.037817305327 49.783437570507))"
2016,ECW,63MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6427E55261N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6427E55261N.eww,"POLYGON ((-97.002696708161 49.877287251793, -97.002974847286 49.870545666597, -97.01340561143 49.870724930898, -97.013128922732 49.877466558623, -97.002696708161 49.877287251793))"
2016,ECW,64MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6315E55359N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6315E55359N.eww,"POLYGON ((-97.155848913431 49.967526128621, -97.156106553577 49.960784043898, -97.166557735016 49.960949747117, -97.166301553172 49.967691871176, -97.155848913431 49.967526128621))"
2016,ECW,68MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55171N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6352E55171N.eww,"POLYGON ((-97.110180523554 49.798133506354, -97.110442964983 49.791391399008, -97.120857380497 49.791560800061, -97.12059638345 49.798302947581, -97.110180523554 49.798133506354))"
2016,ECW,66MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6255E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6255E55239N.eww,"POLYGON ((-97.243397136842 49.860946366359, -97.24364162655 49.85420383293, -97.254070303392 49.854361406848, -97.25382726358 49.861103977662, -97.243397136842 49.860946366359))"
2016,ECW,55MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55239N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55239N.eww,"POLYGON ((-97.201677558634 49.860306541672, -97.201927847471 49.853564160005, -97.212356151904 49.853725484785, -97.212107312781 49.860467904725, -97.201677558634 49.860306541672))"
2016,ECW,54MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6270E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6270E55314N.eww,"POLYGON ((-97.220058121513 49.928052426524, -97.220306447156 49.921310056401, -97.230749461571 49.921469884555, -97.230502591213 49.928212292612, -97.220058121513 49.928052426524))"
2016,ECW,59MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6345E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6345E55194N.eww,"POLYGON ((-97.119812801403 49.818529336783, -97.120074093951 49.811787215942, -97.130492942791 49.811955801382, -97.130233096305 49.818697962208, -97.119812801403 49.818529336783))"
2016,ECW,54MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6255E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6255E55276N.eww,"POLYGON ((-97.242173302475 49.894658902019, -97.242418254276 49.887916412419, -97.252854186068 49.888074173365, -97.252610686899 49.894816700402, -97.242173302475 49.894658902019))"
2016,ECW,1MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55336N.eww,"POLYGON ((-97.229761419967 49.94843946412, -97.230008570457 49.941697082395, -97.240456045796 49.941856083764, -97.240210352285 49.948598503233, -97.229761419967 49.94843946412))"
2016,ECW,52MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55291N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6262E55291N.eww,"POLYGON ((-97.231242922477 49.90798504211, -97.231489513115 49.901242607722, -97.24192825812 49.901401382853, -97.241683121165 49.908143854922, -97.231242922477 49.90798504211))"
2016,ECW,62MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55224N.eww,"POLYGON ((-97.087488985876 49.844985751221, -97.087755017539 49.838243787374, -97.098179356037 49.838415343915, -97.097914772472 49.845157348457, -97.087488985876 49.844985751221))"
2016,ECW,57MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6270E55201N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6270E55201N.eww,"POLYGON ((-97.223773174416 49.826915952048, -97.224020097359 49.820173450126, -97.234441348256 49.820332710525, -97.234195872389 49.827075250224, -97.223773174416 49.826915952048))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6322E55164N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6322E55164N.eww,"POLYGON ((-97.152101215287 49.792063390132, -97.152357782129 49.785321114563, -97.162771143967 49.78548673421, -97.162516021154 49.792229049055, -97.152101215287 49.792063390132))"
2016,ECW,68MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6300E55366N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6300E55366N.eww,"POLYGON ((-97.176499469972 49.974598826685, -97.176754289826 49.967856672343, -97.187207122841 49.968020532102, -97.186953761936 49.974762725344, -97.176499469972 49.974598826685))"
2016,ECW,35MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55081N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6285E55081N.eww,"POLYGON ((-97.206913847187 49.718714677318, -97.207162161863 49.711972110727, -97.217560148124 49.712132634194, -97.217313271744 49.718875238838, -97.206913847187 49.718714677318))"
2016,ECW,44MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6450E55276N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6450E55276N.eww,"POLYGON ((-96.970835396619 49.890226587914, -96.971118100145 49.883485149753, -96.981551448747 49.883667314152, -96.981270196586 49.890408795532, -96.970835396619 49.890226587914))"
2016,ECW,78MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6307E55126N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6307E55126N.eww,"POLYGON ((-97.174198361024 49.758681914517, -97.174451562038 49.75193951643, -97.184857903232 49.752103071325, -97.184606143624 49.758845508192, -97.174198361024 49.758681914517))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6375E55284N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6375E55284N.eww,"POLYGON ((-97.074919822825 49.8987482784, -97.075188111709 49.892006426987, -97.08562394951 49.892179248169, -97.085357113049 49.89892114059, -97.074919822825 49.8987482784))"
2016,ECW,59MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55246N.eww,"POLYGON ((-97.190996065437 49.866886575086, -97.191247899002 49.860144240733, -97.201677558634 49.860306541672, -97.201427175283 49.867048914532, -97.190996065437 49.866886575086))"
2016,ECW,39MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55299N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6202E55299N.eww,"POLYGON ((-97.314532026602 49.915971957687, -97.31476707532 49.909229236788, -97.325207999806 49.909380532845, -97.324974405676 49.916123289653, -97.314532026602 49.915971957687))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6277E55194N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6277E55194N.eww,"POLYGON ((-97.213598939609 49.820013253132, -97.21384721589 49.813270780413, -97.224266927155 49.813430939418, -97.224020097359 49.820173450126, -97.213598939609 49.820013253132))"
2016,ECW,80MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6322E55111N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6322E55111N.eww,"POLYGON ((-97.153895153607 49.744867275103, -97.154151044364 49.738124937521, -97.164554313206 49.73829028254, -97.164299862678 49.745032659322, -97.153895153607 49.744867275103))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55269N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6240E55269N.eww,"POLYGON ((-97.263290209821 49.888230995433, -97.263532164898 49.881488422436, -97.27396682789 49.881644268626, -97.273726324986 49.888386878604, -97.263290209821 49.888230995433))"
2016,ECW,64MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55336N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6367E55336N.eww,"POLYGON ((-97.083486432029 49.946114137503, -97.083753975285 49.939372307592, -97.094200092671 49.939544475742, -97.093934005728 49.946286346517, -97.083486432029 49.946114137503))"
2016,ECW,63MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6397E55209N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6397E55209N.eww,"POLYGON ((-97.046330393776 49.830806383723, -97.046602012265 49.824064566929, -97.057023051817 49.824239788161, -97.056752880137 49.830981646515, -97.046330393776 49.830806383723))"
2016,ECW,65MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6435E55299N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6435E55299N.eww,"POLYGON ((-96.990865066162 49.91081458354, -96.991145184161 49.904073086264, -97.001583100654 49.904253502361, -97.001304435768 49.910995042449, -96.990865066162 49.91081458354))"
2016,ECW,60MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55306N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55306N.eww,"POLYGON ((-97.188977969113 49.920824932438, -97.189230564849 49.914082668636, -97.199671841517 49.914245277927, -97.199420700378 49.920987580322, -97.188977969113 49.920824932438))"
2016,ECW,63MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6210E55314N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6210E55314N.eww,"POLYGON ((-97.303616461614 49.929305029256, -97.303853143715 49.922562361899, -97.314296889036 49.922714669891, -97.314061662578 49.9294573734, -97.303616461614 49.929305029256))"
2016,ECW,61MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6405E55329N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6405E55329N.eww,"POLYGON ((-97.031524916127 49.938497362416, -97.031799636326 49.931755731182, -97.042243787111 49.931932558766, -97.041970522424 49.938674231967, -97.031524916127 49.938497362416))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55231N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6292E55231N.eww,"POLYGON ((-97.191499637505 49.853401897562, -97.191751280994 49.846659545573, -97.202178041839 49.846821769531, -97.201927847471 49.853564160005, -97.191499637505 49.853401897562))"
2016,ECW,61MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6300E55224N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6300E55224N.eww,"POLYGON ((-97.181324615117 49.846496384192, -97.181577612165 49.839754062082, -97.192002829514 49.839917184766, -97.191751280994 49.846659545573, -97.181324615117 49.846496384192))"
2016,ECW,62MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6420E55299N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6420E55299N.eww,"POLYGON ((-97.01174391068 49.911174562102, -97.012021122403 49.904432979426, -97.022459248859 49.904611517436, -97.022183490351 49.911353142478, -97.01174391068 49.911174562102))"
2016,ECW,64MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6330E55246N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6330E55246N.eww,"POLYGON ((-97.138841953761 49.86606080694, -97.139101037689 49.859318668454, -97.14953021655 49.859485658518, -97.1492725826 49.866227836622, -97.138841953761 49.86606080694))"
2016,ECW,58MB,1:04,7.5cm,Spring,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6277E55321N.ecw,https://wpgopendata.blob.core.windows.net/ortho-photos-2016/6277E55321N.eww,"POLYGON ((-97.209363870383 49.93463394345, -97.209613745694 49.927891620282, -97.220058121513 49.928052426524, -97.21980970199 49.934794787859, -97.209363870383 49.93463394345))"
